Crime_Type,Latitude,Longitude,Date,Time,Weather,Population_Density
Drug Offense,17.473092058384000,90.51078161068370,2024-05-29,16:54,Stormy,Low
Robbery,21.40283678558600,75.63190545201900,2024-11-17,23:01,Rainy,High
Vandalism,31.82122395174990,89.80610825576620,2024-12-29,14:11,Stormy,Low
Theft,21.40283678558600,75.63190545201900,2024-03-09,08:26,Cloudy,Low
Homicide,9.367586390214140,83.67237138689920,2024-07-07,21:14,Cloudy,High
Arson,10.256243643786900,73.35723480257870,2024-09-27,17:44,Cloudy,Medium
Homicide,24.36194015877480,93.62036320104890,2024-12-26,16:23,Cloudy,Low
Vandalism,25.324209456939000,91.09964333367040,2024-11-15,21:06,Clear,Low
Arson,11.297426791958200,73.34733924242430,2024-11-07,08:19,Clear,High
Burglary,36.63529256980520,90.01458937714750,2024-11-29,01:17,Clear,Low
Assault,36.8503195737356,87.46342442022320,2024-09-22,05:43,Foggy,Medium
Arson,22.635834600786000,80.24287268258980,2024-01-23,06:22,Clear,Medium
Theft,33.49886807307490,83.4965332712077,2024-10-19,07:19,Foggy,Medium
Assault,35.274522113801,70.93200090441880,2024-08-10,18:45,Clear,High
Burglary,31.095891327996200,78.68375615862390,2024-10-22,20:40,Stormy,High
Vandalism,22.78637754341880,70.61207464342120,2024-03-02,14:51,Stormy,High
Assault,9.061291518991410,85.72517884185260,2024-12-15,06:09,Clear,Medium
Vandalism,36.05993029414580,85.42352911726220,2024-03-01,06:05,Cloudy,Medium
Assault,23.035836590774800,69.04509463658390,2024-08-14,05:13,Foggy,Low
Vandalism,22.22000309040830,94.77111878621420,2024-04-05,22:31,Clear,Medium
Burglary,35.39225965329430,91.47682702649710,2024-11-08,00:56,Cloudy,High
Fraud,17.764343755922700,81.75355627271750,2024-07-31,07:32,Stormy,High
Vandalism,16.002047162427800,75.76371962464700,2024-10-06,03:14,Stormy,Medium
Arson,33.25246404971180,80.74449791367690,2024-12-15,03:50,Cloudy,Medium
Drug Offense,22.416191608830800,82.84997451017690,2024-04-10,20:08,Stormy,High
Fraud,13.546030928263300,82.24196610388050,2024-09-29,01:42,Clear,Low
Fraud,34.28070227784330,71.31076685461720,2024-10-09,14:28,Stormy,Medium
Drug Offense,32.70984389177180,76.76272677107370,2024-07-09,00:47,Foggy,Low
Burglary,21.37313834071830,73.08016748463440,2024-12-01,17:02,Cloudy,Medium
Robbery,36.31635754959790,75.3984921330727,2024-03-25,18:44,Clear,Low
Assault,29.967976385057800,91.13788716288780,2024-08-28,13:59,Clear,Low
Burglary,30.839199966645100,94.53760333929530,2024-03-02,06:57,Stormy,High
Vandalism,8.149945831279410,86.17477487413970,2024-03-02,10:04,Rainy,High
Assault,14.342985716557300,75.83956688219620,2024-12-30,18:48,Rainy,Low
Assault,16.329295679598700,95.94662166114520,2024-04-15,03:26,Foggy,Low
Assault,13.879136242762400,90.65012831270030,2024-07-17,01:26,Rainy,High
Vandalism,23.035836590774800,69.04509463658390,2024-05-22,09:35,Cloudy,High
Homicide,20.376955493146800,75.38540649822700,2024-07-20,12:37,Foggy,High
Assault,28.010673942385100,86.52162013212860,2024-12-27,20:32,Foggy,Low
Robbery,18.962493397501200,92.41200573539120,2024-03-26,18:53,Stormy,Medium
Robbery,29.696382651028200,70.20666762545150,2024-08-01,22:48,Rainy,Medium
Vandalism,20.226874775347300,88.80165819946140,2024-04-17,19:06,Clear,Low
Burglary,9.253345671422060,84.37717449492690,2024-11-14,03:51,Rainy,Low
Burglary,11.51196329369200,96.63796430463830,2024-04-12,14:25,Cloudy,Low
Vandalism,28.150416785225900,85.81064304007130,2024-11-01,00:11,Rainy,Medium
Fraud,29.05145680908860,71.22890574762100,2024-04-08,08:31,Clear,High
Drug Offense,16.378458769919200,69.77408913353160,2024-01-28,04:28,Stormy,Low
Assault,22.41589165989710,71.8453274299865,2024-04-16,23:04,Clear,Low
Arson,20.511032030604500,86.06422666763710,2024-08-04,06:40,Cloudy,Low
Drug Offense,19.717400648494600,82.30652440580720,2024-05-21,16:45,Rainy,Medium
Homicide,20.168693801929400,93.68289470201960,2024-03-02,16:20,Foggy,Low
Assault,24.602096613655300,89.24404219492450,2024-04-21,09:35,Rainy,Low
Assault,14.063216140370500,83.754776756878,2024-10-25,05:18,Cloudy,Medium
Homicide,23.52827669649690,90.70334189472890,2024-07-14,03:36,Rainy,High
Vandalism,13.347875936737200,87.44178832012330,2024-10-09,03:00,Rainy,High
Arson,15.40167354356380,84.25709808693030,2024-08-19,20:32,Foggy,Low
Theft,28.109105107508400,89.75542974105610,2024-08-25,19:04,Clear,High
Homicide,12.831286410046300,81.32747599415680,2024-02-28,09:49,Foggy,High
Assault,17.43167504680100,70.29071502572810,2024-07-13,05:22,Rainy,High
Vandalism,29.80168136465600,72.65989306489280,2024-08-31,17:17,Cloudy,Low
Arson,13.937854089693800,92.19431411497140,2024-08-13,02:48,Foggy,High
Robbery,32.955768491052500,85.73030182572530,2024-12-16,02:47,Rainy,Low
Burglary,26.285751782392600,76.69927828908390,2024-05-15,15:13,Foggy,High
Robbery,27.401356603164600,86.68400904044870,2024-07-06,11:49,Rainy,Low
Vandalism,21.184964732299100,82.10979607696480,2024-10-25,02:55,Cloudy,Low
Assault,33.22445481117170,85.54653859164180,2024-02-27,18:20,Rainy,High
Robbery,16.577225868329800,79.29315038817970,2024-04-17,19:58,Stormy,High
Homicide,16.85764859519780,87.40822046202880,2024-09-02,11:15,Cloudy,Medium
Arson,28.637455214804100,93.74939348374430,2024-11-07,04:22,Foggy,Medium
Vandalism,34.838211300154800,75.84358834328480,2024-12-10,07:23,Stormy,High
Drug Offense,22.034831992270700,70.25754857216750,2024-10-23,10:25,Foggy,Medium
Arson,14.457172206877000,86.5266678034721,2024-04-30,06:17,Stormy,Low
Burglary,11.627219861303700,91.0836381948723,2024-02-22,02:58,Cloudy,High
Vandalism,11.180266651778000,85.11892479933520,2024-06-13,05:32,Cloudy,Medium
Burglary,27.73171466071070,71.6684109870616,2024-03-26,19:33,Clear,Low
Robbery,35.09354774144240,79.91005745127300,2024-12-06,02:04,Foggy,High
Assault,28.824113792051500,95.91960653213980,2024-09-02,10:25,Stormy,Low
Assault,20.457301425089300,83.51875166135530,2024-02-04,11:35,Rainy,Medium
Assault,34.77964824507460,93.18941538935870,2024-02-06,13:57,Rainy,Medium
Fraud,12.436311663865600,87.81414032643230,2024-10-28,15:38,Stormy,Medium
Burglary,31.82122395174990,89.80610825576620,2024-04-24,04:16,Foggy,High
Assault,20.076227254293100,95.05437562531170,2024-08-10,13:11,Rainy,Low
Fraud,30.95820990223420,94.74363293248760,2024-08-12,23:49,Cloudy,High
Assault,33.85353001085840,80.48878474576380,2024-02-15,19:14,Cloudy,Low
Assault,28.83725854845620,91.81952196622080,2024-03-08,23:02,Cloudy,High
Robbery,13.315850543174900,95.55951408885300,2024-08-12,19:36,Clear,Low
Fraud,14.457172206877000,86.5266678034721,2024-11-19,06:19,Rainy,Medium
Drug Offense,36.20214241908720,81.76293851906190,2024-10-22,23:53,Rainy,High
Vandalism,21.468055917002300,92.21320400842950,2024-05-09,07:15,Rainy,Low
Burglary,36.23184018042150,69.35919417357250,2024-06-17,05:17,Rainy,Medium
Assault,11.74939439050380,73.64461419613030,2024-05-26,00:22,Cloudy,High
Fraud,12.459608451954800,96.67405897535880,2024-03-25,02:29,Cloudy,High
Arson,23.982958607772900,96.22108635514830,2024-07-28,13:28,Stormy,Medium
Burglary,29.306449010476500,81.01630839335860,2024-07-31,01:59,Clear,High
Homicide,30.946926137470000,75.6636458468733,2024-07-02,05:56,Cloudy,Medium
Burglary,28.109105107508400,89.75542974105610,2024-07-04,20:25,Rainy,Low
Arson,29.994524224107700,69.5780036994279,2024-12-01,04:03,Foggy,Low
Robbery,9.859616653970770,85.28299876388180,2024-02-28,01:25,Foggy,Low
Assault,22.696591734389400,85.90808765030770,2024-01-03,07:11,Clear,Medium
Assault,8.968259494208840,92.47491156436310,2024-04-01,16:33,Clear,Low
Homicide,33.818275342736300,85.07653781070850,2024-12-17,17:30,Stormy,High
Assault,34.04920014757830,72.18458856222350,2024-01-17,15:15,Clear,High
Drug Offense,34.57618219813710,90.03492457955770,2024-08-19,13:37,Cloudy,Medium
Homicide,35.18223545145750,90.0371342686385,2024-09-06,01:01,Stormy,Medium
Burglary,36.05993029414580,85.42352911726220,2024-12-16,12:27,Foggy,Low
Arson,17.734975190205800,84.44794271933400,2024-03-06,01:37,Rainy,Low
Vandalism,28.487126855299800,91.89565863250020,2024-11-02,08:29,Foggy,Medium
Drug Offense,17.93669596228400,79.46179306337740,2024-09-05,04:48,Stormy,Medium
Drug Offense,34.24613637286550,89.38668801461840,2024-04-30,15:25,Stormy,Medium
Robbery,17.440124244020400,89.22482892069060,2024-07-25,21:23,Rainy,High
Robbery,9.74822397156687,90.4706709607437,2024-08-06,04:33,Rainy,Low
Burglary,20.376955493146800,75.38540649822700,2024-11-08,15:11,Clear,High
Theft,26.076736593912200,82.2520345614699,2024-02-12,22:37,Stormy,High
Homicide,22.034831992270700,70.25754857216750,2024-02-22,10:30,Foggy,Medium
Fraud,19.240986415937700,93.42483793400370,2024-04-17,23:16,Foggy,High
Arson,12.168935595932800,95.25767463811000,2024-05-13,04:41,Stormy,Medium
Robbery,12.436311663865600,87.81414032643230,2024-07-23,05:01,Foggy,Low
Arson,19.00808834126030,74.4509357873854,2024-03-11,09:45,Cloudy,Medium
Theft,28.78708825234250,70.11008554681220,2024-03-29,14:53,Rainy,Low
Fraud,32.910100076835400,74.62812098000410,2024-06-17,22:34,Clear,High
Arson,15.593266909088700,84.65218161055600,2024-01-02,13:59,Stormy,Low
Arson,17.185006786606300,73.10869747867170,2024-10-23,09:26,Cloudy,Medium
Fraud,13.799065344681300,69.35313282371730,2024-12-21,22:30,Rainy,High
Robbery,9.586467489155810,75.9684064474716,2024-01-15,00:23,Cloudy,High
Arson,34.050461336843400,69.30799078098530,2024-07-15,13:44,Stormy,High
Drug Offense,8.329241530124530,90.00903859651680,2024-02-07,14:50,Foggy,Medium
Robbery,28.64148452520010,82.19685478248700,2024-08-07,08:12,Foggy,High
Assault,13.587289214995200,80.50260251388330,2024-09-18,00:19,Stormy,Medium
Homicide,13.315850543174900,95.55951408885300,2024-12-28,11:55,Stormy,High
Burglary,22.88801144320190,91.90793255791450,2024-02-27,08:23,Foggy,Low
Fraud,34.92856930406420,71.473448946275,2024-10-03,02:52,Cloudy,High
Homicide,29.469195144920200,78.51197061604470,2024-03-22,00:51,Cloudy,Medium
Robbery,15.908441298780600,79.75661410756980,2024-05-16,20:33,Stormy,Medium
Vandalism,16.22007181539930,71.42905216271540,2024-11-21,15:53,Foggy,High
Assault,20.285861083053600,70.47717529081280,2024-01-09,18:06,Stormy,Medium
Robbery,33.403453928016600,69.29480398774180,2024-11-16,13:22,Rainy,Low
Burglary,32.67052100101030,92.16210779300350,2024-07-05,06:17,Rainy,Low
Homicide,28.35673539002450,70.49390941779570,2024-04-05,19:53,Cloudy,Medium
Arson,26.44460244750360,86.78777387455510,2024-03-29,08:33,Cloudy,High
Burglary,29.04657336592830,74.42097178381970,2024-01-24,19:09,Cloudy,High
Assault,25.241560937345300,71.97970897654350,2024-11-01,15:51,Rainy,Low
Fraud,31.05629173474660,69.23682734852110,2024-08-18,01:20,Rainy,Low
Arson,23.559867496547000,73.61033971129970,2024-03-24,23:45,Foggy,High
Robbery,20.70940988056430,74.48268132780460,2024-09-27,13:48,Rainy,Medium
Fraud,21.158151006576400,81.17316179353430,2024-12-26,05:05,Foggy,High
Fraud,33.819625069930500,77.39915285083460,2024-06-30,04:10,Rainy,High
Vandalism,26.734834029733700,74.98693908770220,2024-01-18,22:27,Foggy,Low
Drug Offense,20.87867296505960,71.9128082173174,2024-05-01,09:24,Rainy,High
Arson,22.05851255828460,71.04712093922140,2024-11-11,17:51,Cloudy,High
Assault,20.113701600211700,69.28257473081110,2024-11-30,13:41,Stormy,High
Burglary,21.34174884151680,70.38904571371880,2024-03-02,19:27,Foggy,High
Robbery,28.150416785225900,85.81064304007130,2024-12-18,01:25,Foggy,High
Assault,20.902193965356200,72.44140664259080,2024-05-01,19:28,Clear,Medium
Fraud,32.3534667497147,94.33658917070630,2024-01-19,19:19,Cloudy,High
Drug Offense,14.23889795541900,96.38412849661640,2024-03-30,17:01,Clear,Low
Homicide,23.654811484304300,80.89732508063970,2024-05-18,02:27,Stormy,High
Homicide,16.902930362557300,69.90497737523160,2024-08-10,04:10,Foggy,Medium
Burglary,36.63529256980520,90.01458937714750,2024-02-07,22:06,Stormy,Low
Theft,11.639359368959300,76.65928810060920,2024-07-17,13:46,Stormy,Medium
Drug Offense,30.847957030603400,68.01766491800240,2024-05-08,03:57,Clear,Medium
Homicide,24.078577762739000,87.3650865196054,2024-03-10,09:14,Foggy,Medium
Burglary,20.386888332299200,82.99369244695200,2024-10-06,20:01,Stormy,Low
Vandalism,34.00486485780480,85.45811570214700,2024-11-20,17:42,Cloudy,Medium
Arson,33.86209374097290,79.06532780212610,2024-08-01,23:12,Clear,High
Arson,16.574112696970200,95.18045502973840,2024-05-21,14:32,Stormy,Medium
Arson,32.70984389177180,76.76272677107370,2024-05-09,06:32,Rainy,Medium
Homicide,34.838211300154800,75.84358834328480,2024-06-20,12:53,Cloudy,Low
Assault,31.611784457745000,70.89180813808340,2024-02-06,00:34,Rainy,High
Vandalism,17.120461710200900,70.56110731100110,2024-01-03,20:02,Stormy,Low
Fraud,29.696382651028200,70.20666762545150,2024-07-16,00:11,Clear,High
Drug Offense,34.050461336843400,69.30799078098530,2024-07-08,05:26,Clear,Medium
Theft,13.23052941485550,71.41954303457170,2024-04-01,02:06,Rainy,Medium
Drug Offense,20.226874775347300,88.80165819946140,2024-07-29,04:11,Rainy,Low
Vandalism,32.92495751982040,78.92700254771320,2024-04-05,21:23,Rainy,Low
Robbery,18.923473227362600,72.91595147200250,2024-02-02,11:29,Rainy,High
Arson,20.162213732101600,79.05258681047880,2024-02-14,23:09,Stormy,Medium
Vandalism,26.00709866847910,95.52317140320030,2024-09-09,02:52,Stormy,High
Fraud,23.361130372449300,83.78182252291830,2024-10-04,17:55,Stormy,Medium
Arson,22.882419558867100,83.87490766159050,2024-09-24,21:30,Foggy,Low
Theft,18.820340251746400,91.64430687323830,2024-11-02,22:58,Clear,High
Homicide,29.4947838639819,90.81886906254270,2024-04-11,23:36,Clear,High
Homicide,36.04569445634580,74.11411524502020,2024-08-16,11:11,Foggy,High
Theft,20.257073146146300,71.06791627967270,2024-12-22,08:05,Foggy,Medium
Vandalism,31.880578941047900,69.48547914818660,2024-07-12,08:35,Cloudy,High
Homicide,23.035836590774800,69.04509463658390,2024-05-20,12:14,Foggy,Medium
Drug Offense,34.360471081230800,93.96864306358510,2024-05-07,10:35,Rainy,Medium
Robbery,28.597388043177200,75.11086142507670,2024-07-09,09:29,Clear,High
Robbery,23.52827669649690,90.70334189472890,2024-11-10,10:02,Stormy,High
Assault,35.18223545145750,90.0371342686385,2024-10-18,04:30,Clear,Low
Homicide,13.644028031720200,91.6340108583953,2024-02-12,11:01,Foggy,Low
Arson,12.995700922152000,86.36734705679710,2024-05-21,03:46,Cloudy,Low
Vandalism,27.091334826141700,83.54974255190100,2024-05-19,04:09,Clear,Medium
Burglary,14.445423473921300,72.56248028697340,2024-10-16,01:19,Stormy,High
Theft,12.887254939263400,85.19641697833440,2024-08-15,09:18,Cloudy,High
Burglary,23.248850366049000,71.39741637360050,2024-10-14,11:21,Cloudy,Medium
Fraud,15.771284453220000,76.55079318680480,2024-02-14,01:34,Stormy,Medium
Robbery,17.505152840843200,84.02882697084060,2024-11-20,21:00,Foggy,High
Vandalism,19.335983220227300,69.99276801095710,2024-04-22,16:58,Stormy,Medium
Assault,8.929953229814410,91.33216311354110,2024-02-23,10:06,Cloudy,Low
Arson,35.106658930700700,69.02290603551230,2024-09-18,13:21,Stormy,Medium
Vandalism,11.249372159945400,79.83495478703690,2024-10-08,08:20,Foggy,Low
Burglary,21.214931608876800,94.68015395561150,2024-09-10,15:23,Rainy,Low
Theft,36.19933451273370,69.80089839835930,2024-05-22,10:23,Cloudy,Medium
Homicide,8.238392610567770,71.0088885976866,2024-03-16,00:24,Clear,Medium
Vandalism,20.249078845030800,73.93229487965380,2024-11-27,03:22,Foggy,High
Vandalism,33.62919633579250,69.01240830176490,2024-02-08,06:29,Clear,High
Burglary,35.94122387265560,91.3413841282445,2024-07-09,17:53,Clear,Medium
Burglary,26.530291920339900,84.01860181581800,2024-05-06,13:35,Rainy,Low
Fraud,25.732345602618400,79.49981060973550,2024-02-02,10:59,Foggy,Medium
Burglary,13.546030928263300,82.24196610388050,2024-06-07,01:48,Cloudy,High
Burglary,35.91529406707040,70.21810975607630,2024-06-25,11:40,Foggy,Low
Drug Offense,24.2697812950493,71.36448604983500,2024-09-26,13:52,Rainy,Medium
Drug Offense,36.12294619066330,68.80113073297710,2024-06-19,14:43,Foggy,High
Robbery,14.063216140370500,83.754776756878,2024-05-04,14:29,Cloudy,High
Burglary,25.682227301612700,75.76201131151540,2024-12-08,03:17,Foggy,High
Vandalism,26.0311375128465,89.46219750328350,2024-06-07,20:05,Rainy,Medium
Assault,12.784517056749700,87.2184741950229,2024-09-09,10:03,Rainy,High
Vandalism,26.023194942201200,72.34712181877230,2024-10-26,06:12,Cloudy,Medium
Assault,33.49765495917330,91.74255127746970,2024-03-16,12:38,Cloudy,Low
Drug Offense,36.88300906636510,73.76736229879780,2024-01-28,11:42,Clear,Medium
Assault,19.875949425156900,87.69015954870220,2024-04-28,00:19,Cloudy,High
Fraud,17.180747993367300,87.10495364491420,2024-06-14,21:08,Clear,Medium
Homicide,14.342985716557300,75.83956688219620,2024-04-04,03:23,Clear,High
Arson,35.70973965289130,84.20569559858040,2024-06-02,12:38,Cloudy,Low
Vandalism,19.00808834126030,74.4509357873854,2024-11-26,17:28,Clear,High
Robbery,27.08779522113290,69.17095246266470,2024-03-02,17:05,Cloudy,Medium
Theft,23.60586625766190,86.633697555867,2024-02-14,05:41,Cloudy,Low
Assault,30.368339476690500,70.61272276100010,2024-09-24,06:31,Foggy,Low
Theft,12.212777003083200,77.67907964897430,2024-12-26,12:14,Stormy,High
Arson,36.63529256980520,90.01458937714750,2024-01-20,22:26,Clear,Medium
Assault,12.995700922152000,86.36734705679710,2024-02-07,09:59,Cloudy,High
Fraud,23.486518968060000,88.86866497955290,2024-09-27,02:52,Rainy,Medium
Homicide,34.16384078545330,70.58827103188450,2024-08-23,03:13,Rainy,Medium
Vandalism,12.983787350969100,82.96653015574220,2024-06-28,14:18,Foggy,High
Theft,31.835886529560200,71.27620185346460,2024-05-22,03:11,Clear,Low
Fraud,27.734136901947000,69.07317531596010,2024-01-02,15:25,Foggy,High
Arson,30.368339476690500,70.61272276100010,2024-06-27,10:04,Stormy,Medium
Arson,33.502933310822200,89.51128288519850,2024-09-14,04:16,Rainy,Medium
Fraud,32.94803666454930,68.7244000223496,2024-01-01,04:22,Stormy,High
Arson,29.004983257484200,84.45634966812120,2024-12-05,00:31,Cloudy,Low
Burglary,29.595412279225500,96.09254780805050,2024-02-15,14:38,Stormy,Medium
Vandalism,13.928101466639600,78.03282542068890,2024-11-29,14:15,Rainy,Medium
Burglary,24.489447147635900,84.11453926115800,2024-04-27,08:33,Foggy,Low
Drug Offense,26.530291920339900,84.01860181581800,2024-05-24,21:29,Stormy,Low
Theft,28.784321137043200,90.08722168990430,2024-01-05,09:52,Foggy,Low
Homicide,17.473092058384000,90.51078161068370,2024-08-18,09:51,Rainy,Medium
Fraud,13.585872200649200,78.10982074607650,2024-04-27,18:59,Clear,Medium
Homicide,8.377728972633110,68.07860152628430,2024-03-07,20:56,Stormy,Low
Assault,32.79783543583540,77.35134023684070,2024-04-27,10:07,Clear,Medium
Theft,20.257073146146300,71.06791627967270,2024-06-07,15:22,Stormy,Medium
Arson,34.870876255536900,88.46649973409280,2024-02-11,09:23,Stormy,High
Assault,14.300504072618800,81.83926187828390,2024-03-26,11:52,Foggy,Medium
Vandalism,10.887607568501600,81.67719337203100,2024-03-12,22:47,Clear,Medium
Robbery,33.130062077491700,87.56896652554850,2024-10-08,09:22,Foggy,Medium
Theft,16.776488250831700,77.96244642987780,2024-12-04,18:30,Foggy,Low
Robbery,35.983516775901700,87.5876367793368,2024-05-19,11:28,Foggy,Low
